link,white,black,white_titled,black_titled,white_elo,black_elo,result,white_rating_diff,black_rating_diff,time_control,termination,eco,opening,moves_uci,num_moves
https://lichess.org/93FPYtFG,cat_hai,Anggerprasetyo,,,2101,2205,0-1,-5,+5,600+0,Normal,C44,"Scotch Game: Scotch Gambit, Dubois Réti Defense",e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 d2d4 e5d4 f3d4 c6d4 d1d4 d7d6 e1g1 f8e7 b1c3 a7a6 c3d5 e8g8 d5e7 d8e7 c1g5 f8e8 g5f6 g7f6 f2f3 b7b5 c4d5 a8b8 d4a7 b8b6 b2b3 g8h8 a2a4 b5a4 b3a4 e8g8 a1b1 b6b1 f1b1 c8h3 g2g3 e7e5 b1b8 e5a1 g1f2 a1f1 f2e3 f1g1,48
https://lichess.org/zGehAuqz,Idej911,Sitegano_Nollores,,,2092,2097,1-0,+7,-12,600+5,Time forfeit,A45,Indian Defense,d2d4 g8f6 c1f4 c7c5 e2e3 c5d4 e3d4 d7d5 g1f3 c8g4 f1e2 b8c6 c2c3 e7e6 b1d2 f8d6 f3e5 g4e2 d1e2 e8g8 d2f3 f6e4 e1g1 d8c7 c3c4 f7f6 e5c6 d6f4 c4d5 e6d5 c6b4 c7d6 b4d3 f4h6 f3h4 g7g6 h4f3 f8e8 e2c2 a8c8 c2b3 b7b6 d3b4 e8d8 a2a4 a7a5 b4a2 c8c4 a1d1 d8c8 a2c3 e4c3 b2c3 c4c3 b3b5 c3c4 f1e1 g8f7 d1b1 c8c6 b5a6,61
https://lichess.org/Y2Kp03ap,Godrej,Liam_44,,,2186,2190,0-1,-6,+6,600+0,Normal,B40,"Sicilian Defense: French Variation, Open",e2e4 e7e6 d2d4 c7c5 g1f3 c5d4 f1d3 b8c6 e4e5 f8e7 b1d2 f7f6 d2c4 f6e5 c4e5 g8f6 f3g5 c6e5 g5h7 e5d3 d1d3 h8h7 d3g6 e8f8 c1g5 h7h8 e1g1 b7b6 a1d1 d8e8 g6d3 e8h5 g5f4 c8b7 d3d4 b7c6 f4g3 h8h6 c2c4 f8f7 f1e1 a8h8 e1e5 h5g4 d4d2 h6h2 e5d5,47
https://lichess.org/4slZEyDz,JJPlayz,Ryan_Yao,,,2420,2335,1-0,+4,-7,600+0,Normal,A15,"English Opening: Anglo-Indian Defense, Queen's Indian Formation",c2c4 e7e6 g1f3 b7b6 g2g3 c8b7 f1g2 g8f6 e1g1 f8e7 b2b3 e8g8 c1b2 d7d6 b1c3 f6e4 d1c2 e4c3 b2c3 f7f5 d2d4 b8d7 f3g5 e7g5 g2b7 a8b8 b7g2 g5f6 a1d1 d8e8 e2e4 f5e4 c2e4 e6e5 f1e1 e5d4 e4d5 e8f7 c3d4 f7d5 g2d5 g8h8 d4f6 d7f6 e1e7 f8c8 d5c6 h7h6 d1e1 h8g8 f2f4 a7a6 a2a4 g8f8 g1g2 f6g8 e7e6 g8f6 g2f3 f8f7 e6e7 f7g6 g3g4 h6h5 g4g5 f6h7 c6e4,67
https://lichess.org/MXavcSGz,Mooo2027,Kachkin_Konstantin,,,2070,2173,0-1,-4,+9,600+0,Normal,C11,"French Defense: Classical Variation, Steinitz Variation",d2d4 d7d5 e2e4 e7e6 b1c3 g8f6 e4e5 f6d7 f1d3 c7c5 d4c5 d7e5 d3b5 c8d7 b2b4 a7a6 b5e2 b8c6 f2f4 e5g6 a2a3 d8f6 g1f3 f6c3 c1d2 c3f6 e1g1 g6f4 f3g5 f4e2 d1e2 f6g6 g5f7 h8g8 f1f4 f8e7 a1f1 e7f6 f7d6 e8e7 d6f5 e7d8 f5d6 d8c7 b4b5 c6d4 d2a5 c7b8 f4f6 d4e2 g1h1 g7f6 f1b1 g6g2,54
https://lichess.org/91GcSjDG,theokrause,Artshakir,,,2208,2157,0-1,-6,+9,600+0,Normal,B20,Sicilian Defense: Mengarini Variation,e2e4 c7c5 a2a3 b8c6 b2b4 c5b4 a3b4 c6b4 c2c3 b4c6 d2d4 e7e6 g1f3 g8f6 f1d3 d7d5 e4e5 f6d7 e1g1 f8e7 d1c2 h7h6 b1a3 d7b6 h2h3 c8d7 f3h2 a8c8 c2e2 a7a6 f2f4 c6a5 a3b1 a5b3 a1a2 b3c1 f1c1 b6c4 b1d2 d7b5 d2c4 b5c4 d3c4 c8c4 e2b2 d8c8 h2f3 e7b4 c1b1 b4c3 b2b7 c8b7 b1b7 e8g8 a2a6 c3d4 f3d4 c4d4 g2g3 d4d2 b7b1 f8c8 a6b6 c8c2 b6b3 d2g2 g1f1 g2h2 f1g1 h2h3 b1b2 c2b2 b3b2 h3g3 g1f2 g3c3,76
https://lichess.org/QHsP55ox,OopsICastled,ProfSye,,,2213,2295,0-1,-4,+5,600+0,Normal,E36,"Nimzo-Indian Defense: Classical Variation, Noa Variation",d2d4 g8f6 c2c4 e7e6 b1c3 f8b4 d1c2 d7d5 a2a3 b4c3 c2c3 d5c4 c3c4 e8g8 c1g5 h7h6 g5h4 b7b6 e2e3 c8a6 c4c2 a6f1 e1f1 b8d7 g1f3 c7c5 a1d1 a8c8 c2a4 d8c7 d4c5 d7c5 a4d4 f8d8 d4d8 c8d8 d1c1 c7d7 g2g3 g7g5 h4g5 h6g5 f1g2 d7d5 h1d1 d5d1 c1d1 d8d1 f3g5 d1d2 b2b4 c5e4 g5e4 f6e4 g2f3 e4f2 h2h4 d2a2 g3g4 f2d3 f3e4 a2a3 h4h5 d3b4,64
https://lichess.org/jJWE3iOR,daneshi,DragonNegroZ,,,2053,2132,0-1,-4,+4,600+0,Normal,C01,French Defense: Exchange Variation,e2e4 e7e6 d2d4 d7d5 e4d5 e6d5 g1f3 g8f6 c1g5 f8d6 b1c3 c7c6 f1e2 e8g8 d1d2 c8g4 h2h3 g4e6 f3e5 b8d7 f2f4 d8c7 e1c1 b7b5 e2g4 e6g4 h3g4 b5b4 c3e2 f6e4 d2e3 f7f6 e5d7 c7d7 e3h3 f6g5 h3h7 g8f7 h7h5 f7e7 f4f5 e7d8 d1f1 d8c7 h5g6 f8f6 g6h7 c7b6 h7h3 a7a5 f1f3 f6f8 g2g3 f8b8 h3g2 a5a4 h1h7 b8f8 c2c4 b4c3 e2c3 e4c3 f3c3 d7e7 h7h1 e7e4 g2g1 e4g4 f5f6 f8f6 c1b1 a8f8 g1c1 g4e4 b1a1 e4h1,76
https://lichess.org/EgChFDaW,amirisadr,RidersNight,,,2126,2164,0-1,-5,+6,600+5,Normal,A45,Indian Defense,d2d4 g8f6 c1f4 b7b6 e2e3 c8b7 g1f3 f6h5 f4g3 h5g3 h2g3 g7g6 f1c4 f8g7 a2a3 d7d6 b1d2 b8d7 f3g5 e7e6 h1h7 d8g5 h7g7 g5f6 g7f7 f6f7 d1g4 d6d5 c4d3 d7f8 e1c1 e8c8 f2f4 c8b8 d2f3 f7f6 f3e5 h8h6 g4e2 f8d7 e5g4 f6g7 g4h6 g7h6 e2g4 d8g8 g4e6 h6g7 g3g4 d7f6 d1g1 g8e8 e6e8 f6e8 f4f5 e8d6 f5g6 b7c8 g1h1 c8g4 h1h7 g7g8 g6g7 d6f7 d3g6 g4e6 g2g4 b8c8 g4g5 c8d7 c2c4 c7c6 c1d2 f7g5 h7h5 g5f3 d2e2 e6g4 h5h8 g8g7 h8h7 f3g5 e2d2 g5h7,84
https://lichess.org/EirUk8cD,marshal67,Bobfisher_25,,,2452,2323,0-1,-11,+14,600+0,Normal,C22,Center Game: Berger Variation,e2e4 e7e5 d2d4 e5d4 d1d4 b8c6 d4e3 g8f6 b1c3 f8b4 c1d2 e8g8 e1c1 f8e8 f1c4 d7d6 g1f3 c8e6 c4e6 e8e6 f3g5 e6e7 a2a3 b4c5 e3g3 h7h6 h1e1 h6g5 d2g5 e7e5 h2h4 f6h5 g3g4 h5f6 g4g3 e5e6 c3d5 f6h5 g3f3 h5f6 f3g3 g8h8 h4h5 c5f2 g3f2 f6e4 e1e4 d8g5 f2f4 g5g2 e4e6 f7e6 d5c7 a8c8 f4d6 c8d8 d6f4 c6d4 f4d2 d4b3 c2b3 d8d2 d1d2 g2g1 d2d1 g1c5,66
https://lichess.org/5gJQ6LXd,ICC_TuanLee,gypsi_king,,,2094,2116,1-0,+26,-5,600+0,Normal,D45,Semi-Slav Defense: Main Line,d2d4 d7d5 c2c4 e7e6 e2e3 g8f6 b1c3 c7c6 g1f3 f8d6 f1d3 e8g8 e3e4 d5e4 c3e4 d6e7 e1g1 b7b6 e4f6 e7f6 c1e3 c8b7 d1c2 g7g6 c4c5 b8d7 a1d1,27
https://lichess.org/uvvIV0dZ,Shajadulislam,mdbdemelo,,,2126,2090,1-0,+5,-6,600+0,Normal,B22,"Sicilian Defense: Alapin Variation, Barmen Defense",e2e4 c7c5 c2c3 d7d5 e4d5 d8d5 g1f3 g8f6 d2d4 b8c6 d4c5 d5d1 e1d1 c8g4 f1e2 e8c8 d1c2 e7e5 c1e3 f6d5 b2b4 d5e3 f2e3 a7a5 e2b5 a5b4 b5c6 b4b3 a2b3 b7c6 a1a8 c8c7 a8d8 c7d8 f3e5 g4f5 c2b2 f5e6 b3b4 d8c7 b1d2 f7f6 e5f3 g7g6 h1a1 c7b7 f3d4 e6f7 d2e4 f8e7 e4f6 e7f6 a1f1 f7d5 f1f6 h8e8 d4c2 e8e5 g2g4 e5g5 h2h3 h7h5 g4h5 g5h5 f6g6 h5h3 g6g7 b7a6 g7e7 h3h2 b2c1 a6b5 e3e4 d5b3 c2a3 b5a6 e7c7 b3a4 e4e5 h2e2 c7e7 a4b3 e7e8 a6b7 c3c4 b7c7 b4b5 e2a2 e5e6 a2a3 c1b2 a3a2 b2b3 a2e2 b5b6 c7b7 e8e7 b7b8 b3c3 e2e4 c3d3 e4e1 d3d4 e1e2 e7e8 b8b7 e6e7 e2e1 e8d8 e1e7 d8d6 e7e1 d4c3 e1c1 c3b4 c1b1 b4a3 b1a1 a3b3 a1b1 b3c2 b1e1 d6d7 b7b8 d7c7 e1e6 c2b3 e6e3 b3b4 e3e6 b4a5 e6h6 a5a6 h6h1 c7c6 h1a1 a6b5 a1b1 b5a4 b1a1 a4b3 a1b1 b3c2 b1h1 c6c7 h1h3 c5c6 h3h2 c2c3 h2h4 c3b4 h4h5 c7d7 h5h6 d7d8,155
https://lichess.org/mbAEmWpj,FortunaChessCoach,Vener1937,,,2125,2145,0-1,-6,+6,600+0,Normal,D02,"Queen's Pawn Game: Symmetrical Variation, Pseudo-Catalan",d2d4 d7d5 g1f3 g8f6 g2g3 e7e6 f1g2 f8e7 e1g1 e8g8 c2c4 c7c6 f3e5 b8d7 f2f4 d7e5 f4e5 f6e4 g2e4 d5e4 b1c3 f7f5 e5f6 e7f6 e2e3 e6e5 c3e4 e5d4 e4f6 f8f6 f1f6 d8f6 e3d4 c8h3 c1e3 a8f8 d1e2 f6f5 a1d1 g7g5 d1e1 f8e8 e2f2 f5e4 e3d2 e4g6 e1e8 g6e8 d2g5 e8e4 g5c1 e4d3 c4c5,53
https://lichess.org/lZ5pom2f,CoachRonald,ashfak159,,,2312,2081,1-0,+4,-2,600+0,Abandoned,B00,King's Pawn Game,e2e4,1
https://lichess.org/73D76tzO,Glov52,NakedMoonLight,,,2046,2081,0-1,-5,+6,600+5,Normal,C07,"French Defense: Tarrasch Variation, Open System, Euwe-Keres Line",e2e4 e7e6 d2d4 d7d5 b1d2 c7c5 g1f3 g8f6 e4e5 f6d7 c2c3 b8c6 f1d3 d8b6 e1g1 c5d4 c3d4 c6d4 f3d4 b6d4 d2f3 d4b6 f1e1 f8e7 c1g5 b6d8 h2h4 e7g5 f3g5 h7h6 d1h5 d8e7 a1c1 e8g8 g5h7 f7f5 e5f6 d7f6 h7f6 e7f6 c1c2 c8d7 e1e3 d7c6 e3g3 e6e5 g3g6 f6f7 h5h6 e5e4 d3f1 a8e8 h6g5 e8e6 h4h5 e6g6 h5g6 f7f4 g5h5 f4h6 h5g4 h6f4 g4e6 g8h8 g2g3 f4f5 e6e7 f5f6 e7f6 f8f6 f1h3 f6g6 b2b4 a7a6 g1f1 g6d6 h3f5 g7g6 f5g4 d5d4 c2c5 h8g7 c5e5 g7f6 e5c5 d4d3 g4d1 d3d2 f1e2 c6b5 e2e3 b7b6 c5c8 f6e5 f2f4 e4f3 a2a4 b5a4 d1a4 d2d1q a4d1 d6d1 c8c6 d1d6 c6c8 d6f6 c8e8 e5d6 e3f2 d6c6 e8e5 c6d6 e5g5 b6b5 g5c5 f6f5 c5c8 g6g5 c8a8 d6d5 a8a6 d5c4 g3g4 f5f4 a6g6 f4g4 f2f3 g4g1 f3e3 c4b4 e3d2 b4b3 g6e6 b5b4 e6e3 b3a4 d2c2 g5g4 c2b2 g4g3 e3e8 g1g2 b2b1 a4b3 e8e3 b3c4 e3e8 b4b3 e8c8 c4d3 c8d8 d3e2 b1b2 g2f2 b2b3 g3g2 d8g8 e2f1 g8a8 g2g1q,160
https://lichess.org/Td7EbEYx,paco293,L49cHt31,,,2039,2065,0-1,-5,+5,600+0,Normal,B30,Sicilian Defense: Old Sicilian,e2e4 c7c5 g1f3 b8c6 c2c3 e7e5 f1c4 d8c7 e1g1 g8f6 d2d3 f8e7 a2a3 e8g8 f1e1 d7d6 b1d2 f6e8 d2f1 c8e6 f1e3 e6c4 e3c4 b7b5 c4e3 e8f6 e3f5 e7d8 b2b3 c6e7 f3h4 d6d5 f5e7 c7e7 h4f5 e7d7 d1e2 c5c4 b3c4 b5c4 f2f3 d5d4 c3d4 e5d4 g1h1 c4c3 e2f2 d8b6 f2g3 f6e8 a3a4 b6c7 c1a3 c7g3 f5g3 e8f6 a3f8 a8f8 h2h3 f8b8 g3f5 b8b2 e1c1 f6h5 a4a5 a7a6,66
https://lichess.org/xvwRtsOl,boriszadunaiskiy,Patmarchal,,,2075,2072,1-0,+5,-6,600+5,Normal,B01,Scandinavian Defense: Classical Variation,e2e4 d7d5 e4d5 d8d5 b1c3 d5a5 d2d4 g8f6 g1f3 c8f5 c1d2 c7c6 f1c4 e7e6 d1e2 f8e7 e1c1 b7b5 c3b5 a5d8 b5c3 e8g8 f3h4 f5g6 h4g6 h7g6 d2g5 b8d7 h2h4 a8b8 c3e4 e7a3 b2a3 d8a5 c4b3 a5a3 c1b1 f6d5 g5c1 a3e7 c1b2 a7a5 a2a4 f7f5 e4c3 d5c3 b2c3 b8b3 c2b3 f8b8 b1a2 c6c5 h1e1 b8b6 d4d5,55
https://lichess.org/A9mHcNGo,xeeniner,ONLINE_COACH,,,2193,2157,1-0,+5,-5,600+0,Normal,C44,Scotch Game: Haxo Gambit,e2e4 e7e5 d2d4 e5d4 f1c4 b8c6 g1f3 f8c5 c2c3 d4c3 e1g1 c3b2 c1b2 f7f6 f1e1 d7d6 d1b3 g8h6 b1d2 c6a5 b3a4 c7c6 c4f1 e8g8 b2c3 c5b6 d2c4 a5c4 f1c4 g8h8 a1d1 c8g4 e4e5 g4f3 d1d6 d8c8 e5f6 g7f6 d6f6 b6d4 c3d4 c6c5 f6f8,43
https://lichess.org/1BsuL3BD,Betins,gutom19,,,2102,2050,1-0,+5,-4,900+10,Normal,A01,Nimzo-Larsen Attack: Modern Variation,b2b3 e7e5 c1b2 d7d6 e2e3 g8f6 d2d4 b8d7 g1f3 e5d4 d1d4 f8e7 c2c4 d7b6 b1c3 c8e6 f1e2 h7h6 e1g1 d6d5 c4d5 b6d5 f1d1 d5c3 d4c3 d8c8 a1c1 c7c6 e3e4 e6g4 h2h3 g4f3 e2f3 c8c7 e4e5 f6d7 e5e6 d7f6 e6f7 e8f7 f3d5 f7f8 c3f3 a8d8 f3f5 c7d7 d5e6 d7e8 d1e1 e8h5,50
https://lichess.org/0H4tbv7q,Tsivery,satishpawar,,,2099,2136,0-1,-6,+6,600+0,Normal,D00,Queen's Pawn Game: Stonewall Attack,d2d4 d7d5 e2e3 g8f6 f1d3 c7c5 g1f3 e7e6 d4c5 f8c5 a2a3 e8g8 b2b4 c5b6 c1b2 b8d7 b1d2 b6c7 c2c4 e6e5 c4d5 f6d5 e1g1 f8e8 d2c4 d5f6 d3f5 e5e4 f3d4 d7e5 d1b3 e5c4 b3c4 c7e5 f1d1 d8e7 f5c8 a8c8 c4b3 f6g4 h2h3 e7h4 h3g4 h4h2 g1f1 h2h1 f1e2 h1g2 d1g1 g2h3 a1d1 e8d8 a3a4 c8c7 d4b5 h3f3 e2e1 d8d1 b3d1 f3d1 e1d1 c7d7 b5d4 d7c7 d1d2 c7c4 b2c3 a7a6 a4a5 f7f6 d2c2 g7g6 c2b3 c4c8 g1d1 g8f7 d1c1 h7h5 g4h5 g6h5 c1h1 f7g6 h1g1 g6h6 d4f5 h6h7 g1g7 h7h8 c3e5 f6e5 g7b7 c8f8 f5g3 f8f2 g3e4 f2f3 e4f6 f3f6 b3c3 h5h4 b7e7 h4h3 e7e5 f6h6 e5e8 h8g7 e8e7 g7f6 e7e4,109
https://lichess.org/OaHqraem,abahjaja,Woodpusher26,,,2058,2042,1/2-1/2,-1,+0,600+0,Time forfeit,A06,Zukertort Opening: Old Indian Attack,g1f3 d7d5 d2d3 b8c6 c2c3 e7e5 d1c2 g8f6 c1g5 f8e7 b1d2 e8g8 e2e4 d5e4 d3e4 c8g4 f1b5 d8d6 d2c4 d6c5 b5c6 g4f3 g2f3 b7c6 g5f6 e7f6 c4e3 f6h4 e1c1 a8b8 h1g1 b8b7 d1d2 h7h6 g1g4 h4g5 c2d3 f8d8 d3e2 d8b8 g4g5 h6g5 e3d1 c5a5 c1b1 a5c5 d2c2 b8d8 d1e3 c5e7 e3f5 e7f6 b2b3 b7b8 b1b2 d8d7 e2a6 b8d8 h2h3 g7g6 f5h6 g8g7 h6g4 f6f3 g4e5 f3h3 e5d7 h3d7 a6a7 d7e6 a7e3 f7f5 f2f3 f5e4 e3g5 d8e8 f3e4 e6e4 c2h2 e4e3 g5h4 e3e5 h4h7 g7f6 h2f2 f6e6 h7f7 e6d6 f7g6 d6d7 f2d2 d7c8 g6c6 e5e3 c6a6 c8b8 d2c2 e8e6 a6b5 e6b6 b5c4 b8b7 c2e2 e3h6 b3b4 h6d6 c4e4 b7a7 a2a3 d6h6 e4d4 a7b7 e2e8 h6h2 b2b3 h2g2 d4e4 g2e4 e8e4 b6d6 e4d4 b7b6 d4d6 c7d6 c3c4 b6c6 b3c3 c6b6 c3d4 b6c6 d4e4 c6d7 e4d5 d7c7 b4b5 c7d7 a3a4 d7c7 a4a5 c7d7 a5a6 d7c7 a6a7 c7b7 d5d6 b7a7 d6c6 a7b8 b5b6 b8c8 c4c5 c8b8 c6b5 b8c8 c5c6 c8b8 c6c7 b8c8 b5a6 c8d7 b6b7 d7d6 a6a7 d6c6,164
https://lichess.org/6WUWn1iv,War2000,City-Fortuna,,,2097,2104,1-0,+6,-6,600+0,Time forfeit,A45,Indian Defense,d2d4 g8f6 e2e3 g7g6 f1d3 f8g7 f2f4 e8g8 g1f3 d7d6 e1g1 b7b6 b1d2 c8b7 e3e4 b8d7 c2c3 e7e5 d4e5 d6e5 f4f5 g6f5 f3g5 h7h6 g5f7 f8f7 f1f5 g8h7 d1f1 d7c5 d3c4 f7d7 f5f6 d8f6 d2f3 a8d8 c1e3 c5e4 f1e2 e4g5 f3g5 h6g5 a1f1 f6g6 c4b3 d8f8 f1f8 g7f8 e2g4 g6f5 g4h5 h7g7 g2g4 f5g6 h5g5 g6g5 e3g5 f8c5 g1f1 d7f7 b3f7 g7f7 h2h4 c5e7 g5e7 f7e7 f1f2 b7c8 g4g5 e7f7 f2g3 f7g6 b2b4 b6b5 a2a3 g6h5 g3f3 c8b7 f3e3 h5g6 e3d3 g6f5 c3c4 b5c4 d3c4 c7c6 a3a4 e5e4 c4d4 b7a6 g5g6 a6c8 g6g7 c8e6 h4h5 e6d5 h5h6 f5g6 g7g8q d5g8 d4e4 g6h6 e4d4 h6g6 b4b5 c6b5 a4b5 g6f6 d4c3 f6e5 c3b4 e5d6 b4a5,113
https://lichess.org/MqN2xTWs,cdn97x,Denis_70_Tomsk,,,2183,2006,1-0,+18,-3,900+0,Normal,C10,French Defense: Rubinstein Variation,d2d4 d7d5 e2e4 d5e4 b1c3 e7e6 c3e4 c7c5 e4c5 f8c5 d4c5 d8d1 e1d1 g8e7 c2c3 b8c6 d1c2 a7a5 g1f3 e8g8 c1f4 h7h6 f1c4 g8h7 h1e1 e7g6 f4d6 f8e8 a1d1 c6e7 b2b4 a5b4 c3b4 e7f5 c2b3 f5d6 d1d6 e8e7 a2a4 e7d7 e1d1 d7d6 d1d6 f7f6 c4e6 c8e6 d6e6 a8d8 e6d6 d8e8 d6d7 e8b8 b3c4 g6f4 c4b5 f4g2 b5b6 g2f4 d7b7 f4d5 b6a7 b8b7 a7b7 d5b4 c5c6 b4d5 c6c7,67
https://lichess.org/rv7UdDnR,KSho,Sahabat_mf,NM,,2308,2269,1-0,+5,-9,600+0,Normal,D35,"Queen's Gambit Declined: Exchange Variation, Positional Variation",d2d4 d7d5 c2c4 e7e6 b1c3 g8f6 c4d5 e6d5 c1g5 b8d7 e2e3 f8e7 f1d3 c7c6 d1c2 e8g8 g1f3 f8e8 e1g1 f6e4 d3e4 d5e4 c3e4 e7g5,24
https://lichess.org/CDMhz2rY,Shivaji23,mpn315,,,2132,2149,0-1,-6,+6,600+0,Normal,C47,Four Knights Game: Italian Variation,e2e4 e7e5 b1c3 b8c6 f1c4 g8f6 g1f3 f8e7 d2d3 e8g8 e1g1 d7d6 h2h3 c8e6 c3d5 e6d5 e4d5 c6a5 c4b5 a7a6 b5a4 b7b5 c1d2 b5a4 d2a5 f6d5 c2c4 d5f6 d1a4 a8b8 b2b3 e5e4 d3e4 f6e4 a4c6 e4c5 a1e1 c5e6 a5c3 e7f6 c3a5 d8c8 g2g4 h7h6 h3h4 e6d4 f3d4 c8g4 c6g2 g4d4 a5c7 b8c8 e1d1 d4h4 c7d6 f8e8 d6g3 h4g4 d1d6 f6d4 f1d1 g4d1 g1h2 d1g4 f2f3 g4h5,66
https://lichess.org/OMT5cEbj,Chessmarauder,HitokiriBatosaii,,,2069,2019,0-1,-7,+7,600+0,Normal,A40,Horwitz Defense,d2d4 e7e6 g1f3 f7f5 a2a3 g8f6 c2c4 b7b6 b1c3 c8b7 d4d5 f8d6 f3d4 e6d5 d4f5 d6e5 f5g7 e8f7 g7f5 e5c3 b2c3 d5c4 f5h6 f7g7 d1d4 h8f8 c1g5 d7d6 e2e3 b8d7 f1c4 d7e5 d4h4 d8d7 c4f7,35
https://lichess.org/AArd15c3,qetur56,KanciastySandalek,,,2040,2175,0-1,-4,+4,600+0,Time forfeit,D37,Queen's Gambit Declined: Harrwitz Attack,d2d4 d7d5 c2c4 g8f6 b1c3 e7e6 g1f3 f8e7 c1f4 e8g8 e2e3 a7a6 c4d5 f6d5 c3d5 d8d5 f1d3 c7c5 d1c2 d5h5 h2h3 c5d4 f3d4 h5a5 e1f1 e6e5 d4b3 a5d5 f4g3 g7g6 a1d1 d5e6 d3e4 b8c6 e4c6 b7c6 c2c3 e7f6 b3c5 e6e7 c5e4 f6g7 c3c6 c8b7 c6d6 e7e8 e4c5 e8b5 f1g1 b5b2 g1h2 b7c8 d1b1 b2a2 g3e5 g7e5 d6e5 a2f2 h1f1 f2h4 b1b7 c8b7 c5e6 f7e6 e5e6 g8g7,66
https://lichess.org/EBMR5xte,Professor_Reality,neonoe,,,2011,2004,1-0,+5,-5,600+0,Normal,B18,Caro-Kann Defense: Classical Variation,e2e4 c7c6 d2d4 d7d5 b1c3 d5e4 c3e4 c8f5 e4g3 f5g6 g1f3 g8f6 f1d3 g6d3 d1d3 h7h6 e1g1 e7e6 c1f4 f8d6 f3e5 b8d7 g3e4 d6e5 d4e5 f6e4 d3e4 e8g8 a1d1 d8c7 d1d6 a8d8 f1d1 d7c5 e4d4 d8d6 e5d6 c7b6 d6d7 f8d8 f4e3 d8d7 d4d7 c5d7 e3b6 d7b6 d1d8 g8h7 d8b8 h7g6 b8b7 b6d5 b7a7 d5b4 c2c3 b4d3 b2b4 f7f5 a2a4 e6e5 b4b5 c6b5 a4b5 f5f4 b5b6 e5e4 b6b7 e4e3 f2e3 f4e3 b7b8q e3e2 b8g3 g6f5,74
https://lichess.org/AxBhaYa2,Chopbeans,azismubarokk,,,2042,2073,1-0,+6,-6,600+0,Time forfeit,C00,French Defense: Normal Variation,e2e4 e7e6 d2d4,3
https://lichess.org/xe9ycQ10,Rahmannabiof,tilenbaev,,,2102,2224,0-1,-4,+4,600+0,Normal,E60,"King's Indian Defense: Normal Variation, King's Knight Variation",d2d4 g8f6 g1f3 g7g6 c2c4 d7d6 b1c3 f8g7 c1f4 e8g8 e2e3 f6h5 f4g5 h7h6 g5h4 f7f5 f1e2 c7c6 f3d2 h5f6 h4g3 f6h7 h2h3 e7e5 d4e5 d6e5 d2f3 d8e7 d1c2 f8d8 a1d1 d8d1 e2d1 b8a6 f3h4 e7g5 c2d2 c8e6 h4f3 g5e7 f3e5 g7e5 g3e5 e6c4 d2d6 e7d6 e5d6 a8d8 d6a3 b7b5 a3e7 d8d7 e7h4 a6b4 d1e2 c4a2 e1g1 a2b3 e2f3 g6g5 h4g3 a7a5 e3e4 f5f4 g3h2 b4d3 e4e5 d3e5 f3h5 h7f6 h5d1 b3d1 f1d1 d7d1 c3d1 a5a4 h3h4 b5b4 g1f1 e5g4 h4g5 g4h2 f1g1 h6g5 g1h2 a4a3 b2a3 b4a3 d1c3 f6d5 c3a2 c6c5 g2g3 d5b4,94
https://lichess.org/b7NJvE6R,Tasdik,Shidiq_Yogyakarta,,,2103,2050,0-1,-7,+6,600+0,Normal,C44,King's Knight Opening: Normal Variation,e2e4 e7e5 g1f3 b8c6 a2a3 f8c5 b2b4 c5d4 c2c3 d4b6 d2d3 d7d6 f1e2 g8f6 b1d2 e8g8 d2c4 h7h6 e1g1 f8e8 a3a4 a7a6 c4b6 c7b6 d1c2 c8g4 c1e3 a8c8 c2d2 d6d5 b4b5 c6a5 h2h3 g4f3 e2f3 a5b3 d2b2 b3a1 f1a1 d5e4 d3e4 a6a5 g2g4 d8c7 a1c1 c7c4 g4g5 h6g5 e3g5 f6e4 g5e3 c4a4 e3b6 e4f6 f3b7 c8b8 c1a1 a4h4 b7g2 b8b6 a1a5 e5e4 a5a4 h4g5 c3c4 e4e3 f2e3 g5e3 g1h1 e3g3 a4a1 b6e6 a1f1 e6e2,74
